,accuracy,precision,recall,f1score,AUC,AP
AHR---Cluster2,0.7209302325581395,0.36470588235294116,0.49206349206349204,0.41891891891891886,0.7156659765355418,0.8886578566037087
AJAP1---Cluster1,0.7209302325581395,0.36904761904761907,0.484375,0.41891891891891897,0.6548295454545454,0.3305176860553979
AK3L1---Cluster1,0.8372093023255814,0.8387445887445888,0.8432017543859649,0.8368563685636856,0.936951754385965,0.9515491565504793
ALDH1A3---Cluster2,0.7790697674418605,0.7828947368421053,0.7790697674418605,0.7783204449871115,0.8299080584099514,0.824143057723216
ALDH3B1---Cluster1,0.8023255813953488,0.7144736842105264,0.6280439905734485,0.6474559922835785,0.7855459544383346,0.48286114156466714
ALDH7A1,0.8255813953488372,0.8350140056022408,0.8235930735930737,0.82365003417635,0.8961038961038961,0.8880645186656355
ALOX5AP,0.7441860465116279,0.582716049382716,0.5245421245421246,0.5015806111696522,0.7311355311355311,0.8947213472467017
AMICA1---Cluster1,0.7209302325581395,0.7013888888888888,0.7013888888888888,0.7013888888888888,0.8113425925925926,0.6770855658328396
AMIGO2,0.813953488372093,0.8204688393367638,0.8057828696126568,0.808888888888889,0.9094380796508457,0.9318556603131378
AMT---Cluster1,0.686046511627907,0.683739837398374,0.6858552631578947,0.6839526337280523,0.7510964912280702,0.7620061419066874
ANGPT1---Cluster2,0.7441860465116279,0.625,0.5149147727272727,0.46734234234234234,0.7705965909090908,0.5212167503107609
